TM,PM10_yanan,PM10_tongliao,PM10_qingdao,PM10_chifeng,PM10_dalian
202203232100,36.0,94.0,40.0,10.0,153.0
202203240000,0.0,41.0,30.0,18.0,156.0
202203240300,75.0,23.0,43.0,39.0,165.0
202203240600,-71.0,76.0,54.0,28.0,167.0
202203240900,-25.0,62.0,60.0,20.0,130.0
202203241200,-28.0,25.0,58.0,23.0,141.0
202203241500,118.0,25.0,61.0,40.0,120.0
202203241800,15.0,44.0,52.0,91.0,94.0
202203242100,56.0,30.0,66.0,25.0,46.0
202203250000,33.0,62.0,75.0,22.0,18.0
202203250300,77.0,150.0,78.0,42.0,34.0
202203250600,35.0,170.0,62.0,34.0,62.0
202203250900,237.0,93.0,61.0,27.0,59.0
202203251200,58.0,88.0,48.0,47.0,68.0
202203251500,-2.0,74.0,43.0,90.0,29.0
202203251800,21.0,53.0,46.0,61.0,14.0
202203252100,20.0,71.0,50.0,41.0,25.0
202203260000,50.0,46.0,42.0,31.0,32.0
202203260300,93.0,36.0,37.0,48.0,42.0
202203260600,-2.0,52.0,35.0,58.0,78.0
202203260900,-106.0,38.0,73.0,47.0,5.0
202203261200,139.0,36.0,22.0,62.0,11.0
202203261500,-9.0,13.0,51.0,44.0,1.0
202203261800,-42.0,21.0,43.0,44.0,1.0
202203262100,22.0,12.0,39.0,45.0,57.0
202203270000,-1.0,8.0,24.0,51.0,81.0
202203270300,31.0,20.0,42.0,69.0,63.0
202203270600,51.0,173.0,38.0,34.0,21.0
202203270900,-61.0,58.0,79.0,36.0,14.0
202203271200,-85.0,16.0,72.0,37.0,2.0
202203271500,-34.0,43.0,101.0,100.0,16.0
202203271800,-4.0,29.0,77.0,59.0,2.0
202203272100,-16.0,20.0,112.0,31.0,28.0
202203280000,36.0,23.0,93.0,28.0,9.0
202203280300,64.0,31.0,38.0,61.0,14.0
202203280600,67.0,31.0,16.0,50.0,37.0
202203280900,79.0,16.0,24.0,35.0,15.0
202203281200,45.0,19.0,31.0,46.0,14.0
202203281500,-25.0,33.0,26.0,69.0,19.0
202203281800,-3.0,19.0,36.0,68.0,41.0
202203282100,24.0,8.0,31.0,50.0,35.0
202203290000,6.0,15.0,43.0,78.0,17.0
202203290300,41.0,86.0,54.0,114.0,39.0
202203290600,14.0,37.0,37.0,90.0,38.0
202203290900,-7.0,17.0,48.0,50.0,9.0
202203291200,-14.0,36.0,37.0,57.0,1.0
202203291500,22.0,44.0,70.0,77.0,33.0
202203291800,-1.0,14.0,67.0,91.0,39.0
202203292100,43.0,11.0,26.0,51.0,25.0
202203300000,19.0,11.0,25.0,59.0,38.0
202203300300,41.0,68.0,42.0,45.0,44.0
202203300600,43.0,23.0,37.0,40.0,42.0
202203300900,26.0,17.0,31.0,48.0,37.0
202203301200,-4.0,41.0,30.0,49.0,72.0
202203301500,15.0,41.0,28.0,42.0,53.0
202203301800,-17.0,23.0,26.0,61.0,73.0
202203310000,-19.0,78.0,28.0,86.0,29.0
202203310300,1.0,114.0,37.0,147.0,14.0
202203310600,33.0,92.0,40.0,94.0,14.0
202203310900,34.0,98.0,64.0,30.0,16.0
202203311200,27.0,71.0,33.0,36.0,2.0
202203311500,41.0,75.0,57.0,55.0,39.0
202203311800,-3.0,67.0,53.0,48.0,58.0
202203312100,32.0,62.0,52.0,41.0,48.0
202204010000,26.0,95.0,38.0,36.0,17.0
202204010300,31.0,144.0,58.0,9.0,21.0
202204010600,29.0,135.0,46.0,8.0,35.0
202204010900,30.0,100.0,57.0,1.0,16.0
202204011200,36.0,96.0,35.0,19.0,39.0
202204011500,-7.0,125.0,46.0,13.0,17.0
202204011800,-4.0,43.0,41.0,2.0,29.0
202204012100,6.0,92.0,39.0,7.0,33.0
202204020000,14.0,47.0,28.0,1.0,24.0
202204020300,17.0,54.0,33.0,7.0,13.0
202204020600,56.0,34.0,18.0,28.0,32.0
202204020900,39.0,25.0,30.0,1081.0,42.0
202204021200,47.0,23.0,28.0,36.0,35.0
202204021500,14.0,27.0,52.0,52.0,47.0
202204021800,127.0,41.0,29.0,48.0,72.0
202204022100,20.0,16.0,31.0,44.0,83.0
202204030000,23.0,7.0,22.0,45.0,101.0
202204030300,-36.0,16.0,32.0,463.0,109.0
202204030600,162.0,36.0,24.0,236.0,100.0
202204030900,69.0,36.0,27.0,85.0,89.0
202204031500,-90.0,45.0,13.0,106.0,100.0
202204031800,38.0,41.0,32.0,34.0,76.0
202204032100,-2.0,21.0,29.0,23.0,93.0
202204040000,34.0,23.0,28.0,20.0,80.0
202204040300,6.0,108.0,43.0,28.0,64.0
202204040600,61.0,84.0,25.0,12.0,87.0
202204040900,68.0,58.0,22.0,30.0,80.0
202204041200,-79.0,62.0,19.0,44.0,74.0
202204041500,-195.0,43.0,25.0,40.0,64.0
202204041800,156.0,88.0,17.0,55.0,93.0
202204042100,95.0,77.0,17.0,40.0,54.0
202204050000,-56.0,147.0,24.0,34.0,73.0
202204050300,-2.0,192.0,24.0,52.0,46.0
202204050600,59.0,39.0,34.0,29.0,57.0
202204050900,43.0,19.0,38.0,10.0,43.0
202204051200,-39.0,39.0,38.0,22.0,61.0
202204051500,203.0,24.0,36.0,26.0,99.0
202204051800,44.0,21.0,27.0,26.0,94.0
202204052100,118.0,25.0,13.0,35.0,60.0
202204060000,74.0,28.0,27.0,83.0,1.0
202204060300,16.0,29.0,21.0,96.0,28.0
202204060600,-188.0,48.0,24.0,64.0,35.0
202204060900,24.0,137.0,21.0,72.0,27.0
202204061200,-35.0,107.0,20.0,39.0,49.0
202204061500,-154.0,94.0,11.0,46.0,18.0
202204061800,-19.0,96.0,16.0,26.0,37.0
202204062100,111.0,75.0,22.0,20.0,19.0
202204070000,-46.0,81.0,27.0,15.0,24.0
202204070300,-3.0,113.0,18.0,14.0,3.0
202204070600,53.0,36.0,27.0,10.0,45.0
202204071200,19.0,84.0,23.0,6.0,35.0
202204071500,-27.0,74.0,39.0,13.0,52.0
202204072100,-218.0,115.0,32.0,11.0,86.0
202204080000,180.0,61.0,42.0,10.0,92.0
202204080300,140.0,19.0,26.0,7.0,42.0
202204080600,-11.0,22.0,49.0,9.0,80.0
202204080900,100.0,46.0,39.0,10.0,58.0
202204081200,39.0,46.0,28.0,14.0,74.0
202204081500,83.0,48.0,11.0,3.0,85.0
202204081800,-83.0,76.0,41.0,30.0,75.0
202204082100,-59.0,83.0,23.0,131.0,79.0
202204090000,144.0,77.0,40.0,7.0,105.0
202204090300,6.0,16.0,28.0,15.0,91.0
202204090600,15.0,19.0,38.0,13.0,90.0
202204090900,55.0,24.0,30.0,33.0,87.0
202204091200,-14.0,117.0,26.0,29.0,40.0
202204091500,-62.0,58.0,20.0,3.0,61.0
202204091800,-44.0,88.0,45.0,17.0,44.0
202204092100,35.0,82.0,29.0,71.0,66.0
202204100000,-38.0,40.0,42.0,52.0,47.0
202204100300,39.0,7.0,41.0,25.0,65.0
202204100600,69.0,27.0,51.0,7.0,56.0
202204100900,17.0,46.0,92.0,37.0,45.0
202204101200,17.0,49.0,19.0,22.0,31.0
202204101500,41.0,54.0,10.0,44.0,50.0
202204101800,223.0,72.0,64.0,46.0,81.0
202204102100,-47.0,78.0,45.0,72.0,86.0
202204110000,49.0,45.0,54.0,56.0,62.0
202204110300,78.0,47.0,50.0,67.0,35.0
202204110600,39.0,42.0,62.0,78.0,47.0
202204110900,42.0,44.0,48.0,112.0,68.0
202204111200,35.0,67.0,50.0,337.0,-2.0
202204111500,73.0,35.0,50.0,15.0,725.0
202204111800,94.0,36.0,64.0,39.0,30.0
202204112100,109.0,8.0,37.0,54.0,48.0
202204120000,-16.0,27.0,46.0,35.0,-2.0
202204120300,10.0,78.0,78.0,25.0,50.0
202204120600,5.0,46.0,57.0,25.0,25.0
202204120900,68.0,38.0,28.0,37.0,43.0
202204121200,-14.0,17.0,71.0,23.0,5.0
202204121500,133.0,15.0,51.0,31.0,19.0
202204121800,-131.0,35.0,63.0,39.0,18.0
202204122100,-173.0,24.0,50.0,55.0,25.0
202204130000,71.0,16.0,46.0,40.0,26.0
202204130300,43.0,26.0,19.0,41.0,26.0
202204130600,281.0,48.0,36.0,36.0,16.0
202204130900,49.0,101.0,41.0,57.0,12.0
202204131200,-31.0,67.0,57.0,52.0,11.0
202204131500,70.0,138.0,23.0,33.0,13.0
202204131800,-241.0,152.0,41.0,85.0,12.0
202204132100,-257.0,63.0,30.0,33.0,30.0
202204140300,-18.0,31.0,43.0,17.0,54.0
202204140600,-42.0,47.0,38.0,14.0,52.0
202204140900,408.0,123.0,54.0,15.0,22.0
202204141200,48.0,102.0,51.0,21.0,2.0
202204141500,37.0,109.0,68.0,30.0,9.0
202204141800,35.0,159.0,31.0,26.0,17.0
202204142100,51.0,75.0,49.0,42.0,47.0
202204150000,20.0,49.0,31.0,19.0,61.0
202204150300,-73.0,30.0,35.0,13.0,45.0
202204150600,224.0,41.0,41.0,12.0,35.0
202204150900,22.0,74.0,43.0,10.0,32.0
202204151200,87.0,40.0,37.0,8.0,29.0
202204151500,-3.0,40.0,45.0,23.0,28.0
202204151800,14.0,39.0,37.0,11.0,17.0
202204152100,-67.0,39.0,57.0,33.0,31.0
202204160000,-22.0,75.0,62.0,25.0,7.0
202204160300,-23.0,110.0,101.0,42.0,16.0
202204160600,-124.0,75.0,65.0,15.0,37.0
202204160900,-8.0,71.0,48.0,54.0,30.0
202204161200,28.0,71.0,70.0,12.0,15.0
202204161500,146.0,45.0,53.0,5.0,22.0
202204161800,89.0,63.0,48.0,19.0,29.0
202204162100,-80.0,61.0,25.0,94.0,22.0
202204170000,-36.0,402.0,44.0,75.0,24.0
202204170300,229.0,146.0,31.0,56.0,32.0
202204170600,96.0,111.0,47.0,11.0,48.0
202204170900,25.0,91.0,43.0,92.0,29.0
202204171200,46.0,96.0,78.0,51.0,36.0
202204171500,12.0,96.0,78.0,38.0,34.0
202204171800,-83.0,101.0,108.0,43.0,43.0
202204172100,-94.0,80.0,61.0,44.0,87.0
202204180000,-387.0,44.0,68.0,38.0,62.0
202204180300,-67.0,34.0,4.0,57.0,60.0
202204180600,127.0,22.0,25.0,72.0,56.0
202204180900,78.0,21.0,17.0,120.0,71.0
202204181200,73.0,18.0,32.0,118.0,60.0
202204181500,43.0,13.0,23.0,108.0,79.0
202204181800,111.0,15.0,61.0,92.0,20.0
202204182100,28.0,10.0,37.0,75.0,23.0
202204190000,90.0,20.0,39.0,72.0,27.0
202204190300,-32.0,76.0,35.0,89.0,28.0
202204190600,302.0,16.0,54.0,87.0,19.0
202204190900,119.0,29.0,34.0,120.0,13.0
202204191200,18.0,25.0,68.0,68.0,89.0
202204191500,52.0,33.0,32.0,36.0,103.0
202204191800,12.0,92.0,62.0,37.0,50.0
202204192100,-16.0,121.0,32.0,37.0,55.0
202204200300,244.0,174.0,41.0,27.0,61.0
202204200600,-54.0,54.0,21.0,22.0,74.0
202204200900,34.0,29.0,34.0,25.0,58.0
202204201200,166.0,24.0,25.0,88.0,59.0
202204201800,-4.0,16.0,34.0,15.0,40.0
202204202100,-44.0,98.0,20.0,14.0,48.0
202204210000,159.0,93.0,32.0,27.0,63.0
202204210300,48.0,66.0,21.0,19.0,74.0
202204210600,50.0,30.0,16.0,27.0,67.0
202204210900,46.0,38.0,15.0,23.0,117.0
202204211200,-36.0,56.0,25.0,15.0,44.0
202204211500,73.0,77.0,17.0,13.0,42.0
202204211800,-45.0,85.0,28.0,17.0,33.0
202204212100,-76.0,129.0,11.0,11.0,43.0
202204220000,-162.0,100.0,28.0,20.0,36.0
202204220300,201.0,125.0,14.0,39.0,51.0
202204220600,-209.0,158.0,22.0,50.0,29.0
202204220900,28.0,116.0,14.0,34.0,25.0
202204221200,42.0,84.0,37.0,21.0,13.0
202204221500,4.0,68.0,19.0,35.0,23.0
202204221800,82.0,41.0,24.0,80.0,18.0
202204222100,-142.0,42.0,15.0,62.0,24.0
202204230000,-19.0,67.0,18.0,26.0,23.0
202204230300,83.0,217.0,27.0,37.0,11.0
202204230600,19.0,289.0,22.0,71.0,14.0
202204230900,41.0,36.0,13.0,107.0,15.0
202204231200,19.0,35.0,37.0,101.0,1.0
202204231500,80.0,17.0,26.0,85.0,13.0
202204231800,96.0,16.0,14.0,101.0,19.0
202204232100,75.0,22.0,40.0,94.0,16.0
202204240000,85.0,16.0,38.0,102.0,24.0
202204240300,43.0,11.0,19.0,109.0,7.0
202204240600,5.0,20.0,30.0,65.0,25.0
202204240900,54.0,66.0,30.0,26.0,24.0
202204241200,53.0,85.0,28.0,32.0,35.0
202204241500,55.0,27.0,43.0,28.0,48.0
202204241800,99.0,21.0,35.0,24.0,29.0
202204242100,79.0,73.0,32.0,19.0,35.0
202204250000,76.0,67.0,30.0,22.0,35.0
202204250300,-38.0,19.0,26.0,15.0,34.0
202204250600,99.0,30.0,32.0,33.0,29.0
202204250900,65.0,56.0,32.0,4.0,41.0
202204251200,35.0,52.0,46.0,18.0,6.0
202204251500,37.0,50.0,34.0,62.0,23.0
202204251800,32.0,56.0,73.0,88.0,22.0
202204252100,96.0,83.0,84.0,71.0,28.0
202204260000,34.0,29.0,74.0,54.0,24.0
202204260300,7.0,110.0,90.0,50.0,32.0
202204260600,37.0,40.0,113.0,68.0,45.0
202204260900,19.0,52.0,39.0,55.0,19.0
202204261200,21.0,18.0,47.0,103.0,31.0
202204261500,27.0,11.0,18.0,81.0,23.0
202204261800,-21.0,8.0,25.0,107.0,905.0
202204262100,44.0,22.0,21.0,69.0,0.0
202204270000,17.0,23.0,23.0,75.0,0.0
202204270300,85.0,30.0,12.0,68.0,0.0
202204270600,-3.0,19.0,30.0,88.0,0.0
202204270900,34.0,67.0,5.0,75.0,0.0
202204271200,1.0,34.0,23.0,122.0,0.0
202204271500,14.0,23.0,2.0,108.0,20.0
202204271800,12.0,17.0,13.0,141.0,23.0
202204272100,34.0,23.0,44.0,111.0,19.0
202204280000,-25.0,18.0,77.0,114.0,15.0
202204280300,-7.0,21.0,78.0,93.0,15.0
202204280600,-28.0,19.0,22.0,119.0,16.0
202204280900,8.0,65.0,22.0,59.0,26.0
202204281200,-24.0,91.0,23.0,43.0,19.0
202204281500,-29.0,40.0,20.0,53.0,55.0
202204281800,-19.0,22.0,36.0,42.0,25.0
202204282100,70.0,22.0,33.0,32.0,34.0
202204290000,3.0,33.0,33.0,45.0,28.0
202204290300,29.0,24.0,25.0,44.0,23.0
202204290600,45.0,36.0,20.0,51.0,33.0
202204290900,219.0,93.0,12.0,32.0,21.0
202204291200,194.0,36.0,23.0,24.0,11.0
202204291500,22.0,36.0,23.0,22.0,31.0
202204291800,17.0,54.0,28.0,8.0,41.0
202204292100,48.0,30.0,55.0,10.0,51.0
202204300000,4.0,24.0,23.0,13.0,56.0
202204300300,-41.0,25.0,40.0,43.0,51.0
202204300600,22.0,86.0,39.0,29.0,61.0
202204300900,-46.0,89.0,41.0,12.0,20.0
202204301200,-8.0,84.0,19.0,47.0,5.0
202204301500,-4.0,82.0,36.0,114.0,10.0
202204301800,54.0,66.0,18.0,67.0,12.0
202204302100,-82.0,73.0,53.0,55.0,22.0
202205010000,-59.0,109.0,49.0,33.0,22.0
202205010300,-52.0,203.0,44.0,35.0,19.0
202205010600,-75.0,104.0,8.0,29.0,17.0
202205010900,35.0,77.0,21.0,26.0,22.0
202205011200,91.0,69.0,0.0,28.0,24.0
202205011500,51.0,63.0,5.0,121.0,29.0
202205011800,62.0,57.0,19.0,25.0,21.0
202205012100,-328.0,79.0,27.0,12.0,30.0
202205020000,-189.0,180.0,23.0,18.0,33.0
202205020600,8.0,167.0,32.0,137.0,26.0
202205020900,47.0,98.0,30.0,47.0,12.0
202205021200,-1.0,85.0,35.0,39.0,11.0
202205021500,-77.0,10.0,35.0,50.0,8.0
202205021800,-24.0,17.0,14.0,18.0,14.0
202205022100,-5.0,21.0,11.0,9.0,16.0
202205030000,-34.0,38.0,13.0,7.0,22.0
202205030300,-1.0,21.0,14.0,25.0,30.0
202205030600,4.0,27.0,15.0,11.0,22.0
202205030900,-21.0,33.0,7.0,17.0,12.0
202205031200,49.0,18.0,26.0,37.0,27.0
202205031500,12.0,11.0,2.0,28.0,34.0
202205031800,-25.0,19.0,9.0,16.0,35.0
202205032100,-10.0,10.0,17.0,9.0,39.0
202205040000,6.0,7.0,28.0,15.0,43.0
202205040300,-27.0,7.0,8.0,23.0,46.0
202205040600,-30.0,13.0,8.0,17.0,33.0
202205040900,-9.0,50.0,13.0,16.0,26.0
202205041200,87.0,42.0,34.0,39.0,25.0
202205041500,56.0,22.0,25.0,101.0,28.0
202205041800,-32.0,25.0,46.0,75.0,37.0
202205042100,55.0,23.0,2.0,64.0,33.0
202205050000,-33.0,18.0,27.0,16.0,41.0
202205050300,-155.0,12.0,23.0,105.0,36.0
202205050600,46.0,23.0,15.0,153.0,33.0
202205050900,191.0,49.0,22.0,48.0,40.0
202205051200,114.0,33.0,11.0,89.0,32.0
202205051500,14.0,47.0,7.0,109.0,21.0
202205051800,14.0,37.0,20.0,77.0,38.0
202205052100,53.0,30.0,23.0,48.0,36.0
202205060000,9.0,29.0,32.0,21.0,29.0
202205060300,-53.0,24.0,25.0,62.0,31.0
202205060600,-49.0,62.0,31.0,10.0,26.0
202205060900,-66.0,49.0,21.0,36.0,35.0
202205061200,35.0,34.0,17.0,67.0,33.0
202205061500,70.0,30.0,16.0,13.0,16.0
202205061800,54.0,30.0,22.0,13.0,12.0
202205062100,87.0,24.0,21.0,43.0,8.0
202205070000,24.0,39.0,37.0,30.0,20.0
202205070300,-2.0,60.0,17.0,34.0,93.0
202205070600,-29.0,75.0,31.0,23.0,34.0
202205070900,1.0,128.0,19.0,42.0,104.0
202205071200,97.0,34.0,24.0,57.0,47.0
202205071500,36.0,12.0,15.0,57.0,20.0
202205071800,18.0,15.0,18.0,102.0,21.0
202205072100,123.0,15.0,25.0,94.0,30.0
202205080000,11.0,16.0,36.0,111.0,19.0
202205080300,-22.0,18.0,20.0,105.0,20.0
202205080600,12.0,21.0,20.0,210.0,11.0
202205080900,141.0,35.0,1.0,125.0,21.0
202205081200,56.0,25.0,25.0,102.0,31.0
202205081500,49.0,22.0,0.0,23.0,53.0
202205081800,61.0,20.0,15.0,73.0,14.0
202205082100,58.0,14.0,44.0,33.0,32.0
202205090000,38.0,12.0,42.0,55.0,32.0
202205090300,30.0,7.0,16.0,64.0,29.0
202205090600,24.0,20.0,32.0,121.0,29.0
202205090900,10.0,31.0,36.0,105.0,18.0
202205091200,5.0,36.0,30.0,104.0,8.0
202205091500,-11.0,21.0,19.0,97.0,13.0
202205091800,1.0,21.0,21.0,103.0,12.0
202205092100,9.0,10.0,7.0,67.0,32.0
202205100000,13.0,9.0,27.0,54.0,32.0
202205100300,-49.0,14.0,18.0,76.0,23.0
202205100600,11.0,29.0,24.0,110.0,40.0
202205100900,2.0,25.0,19.0,26.0,21.0
202205101200,38.0,16.0,21.0,7.0,17.0
202205101500,13.0,10.0,18.0,4.0,35.0
202205101800,4.0,13.0,22.0,20.0,10.0
202205102100,58.0,6.0,27.0,29.0,48.0
202205110000,16.0,10.0,20.0,7.0,32.0
202205110300,-22.0,3.0,19.0,17.0,45.0
202205110600,16.0,15.0,21.0,27.0,38.0
202205110900,-6.0,52.0,24.0,8.0,49.0
202205111200,12.0,29.0,27.0,9.0,41.0
202205111500,3.0,13.0,31.0,6.0,50.0
202205111800,-1.0,21.0,15.0,12.0,0.0
202205112100,19.0,12.0,18.0,9.0,25.0
202205120000,35.0,14.0,20.0,12.0,22.0
202205120300,1.0,14.0,16.0,26.0,26.0
202205120600,-3.0,19.0,9.0,91.0,18.0
202205120900,-31.0,33.0,17.0,35.0,22.0
202205121200,11.0,19.0,23.0,16.0,50.0
202205121500,9.0,10.0,44.0,21.0,13.0
202205121800,41.0,16.0,42.0,47.0,20.0
202205122100,35.0,10.0,49.0,21.0,23.0
202205130000,-11.0,8.0,44.0,15.0,14.0
202205130300,14.0,11.0,29.0,34.0,25.0
202205130600,-19.0,16.0,13.0,20.0,16.0
202205130900,-8.0,35.0,44.0,31.0,57.0
202205131200,-3.0,51.0,47.0,21.0,13.0
202205131500,-1.0,21.0,30.0,10.0,20.0
202205131800,7.0,31.0,16.0,16.0,10.0
202205132100,36.0,23.0,20.0,3.0,30.0
202205140000,46.0,28.0,17.0,42.0,22.0
202205140300,-16.0,21.0,7.0,38.0,19.0
202205140600,41.0,28.0,25.0,26.0,12.0
202205140900,29.0,29.0,42.0,51.0,10.0
202205141200,-3.0,36.0,82.0,50.0,11.0
202205141500,-8.0,28.0,56.0,62.0,10.0
202205141800,13.0,24.0,51.0,63.0,12.0
202205142100,49.0,23.0,106.0,66.0,17.0
202205150000,50.0,28.0,4.0,53.0,11.0
202205150300,44.0,24.0,5.0,63.0,10.0
202205150600,29.0,61.0,17.0,73.0,12.0
202205150900,-58.0,51.0,33.0,101.0,9.0
202205151200,7.0,41.0,28.0,67.0,0.0
202205151500,6.0,38.0,62.0,39.0,28.0
202205151800,-3.0,29.0,58.0,38.0,5.0
202205152100,-43.0,34.0,24.0,30.0,16.0
202205160000,-42.0,28.0,41.0,17.0,30.0
202205160300,-93.0,17.0,20.0,12.0,22.0
202205160600,55.0,58.0,36.0,18.0,30.0
202205160900,-7.0,42.0,26.0,36.0,31.0
202205161200,-6.0,43.0,48.0,44.0,35.0
202205161500,-8.0,39.0,85.0,40.0,44.0
202205161800,-10.0,53.0,49.0,37.0,14.0
202205162100,96.0,24.0,1.0,28.0,45.0
202205170000,45.0,18.0,43.0,28.0,66.0
202205170300,13.0,16.0,26.0,27.0,100.0
202205170600,42.0,32.0,6.0,26.0,35.0
202205170900,59.0,43.0,11.0,68.0,64.0
202205171200,17.0,38.0,26.0,10.0,62.0
202205171500,21.0,46.0,28.0,34.0,49.0
202205171800,9.0,42.0,12.0,124.0,36.0
202205172100,23.0,36.0,1.0,80.0,39.0
202205180000,46.0,22.0,4.0,50.0,35.0
202205180300,-44.0,27.0,17.0,22.0,56.0
202205180600,72.0,48.0,4.0,49.0,38.0
202205180900,121.0,38.0,17.0,42.0,24.0
202205181200,103.0,31.0,29.0,36.0,41.0
202205181800,30.0,17.0,28.0,68.0,19.0
202205190000,27.0,17.0,11.0,93.0,29.0
202205190300,46.0,25.0,13.0,68.0,40.0
202205190600,21.0,13.0,11.0,63.0,59.0
202205190900,-96.0,18.0,5.0,66.0,34.0
202205191200,-73.0,45.0,10.0,96.0,31.0
202205191500,152.0,39.0,1.0,59.0,36.0
202205191800,94.0,24.0,17.0,56.0,26.0
202205192100,63.0,61.0,25.0,48.0,68.0
202205200000,45.0,71.0,20.0,48.0,53.0
202205200300,78.0,23.0,9.0,60.0,55.0
202205200600,3.0,23.0,23.0,50.0,56.0
202205200900,-24.0,19.0,11.0,44.0,52.0
202205201200,-77.0,75.0,20.0,87.0,18.0
202205201500,91.0,31.0,14.0,94.0,40.0
202205201800,92.0,24.0,20.0,127.0,37.0
202205202100,151.0,20.0,12.0,100.0,66.0
202205210000,15.0,27.0,21.0,103.0,70.0
202205210300,62.0,33.0,42.0,86.0,58.0
202205210600,-61.0,34.0,37.0,97.0,60.0
202205210900,26.0,258.0,71.0,159.0,43.0
202205211200,17.0,43.0,66.0,192.0,47.0
202205211500,65.0,10.0,31.0,118.0,41.0
202205211800,50.0,10.0,-3.0,237.0,50.0
202205212100,54.0,7.0,18.0,253.0,45.0
202205220000,46.0,13.0,34.0,86.0,55.0
202205220300,58.0,27.0,39.0,41.0,63.0
202205220600,-31.0,18.0,71.0,19.0,11.0
202205220900,-33.0,18.0,66.0,11.0,28.0
202205221200,74.0,22.0,9.0,28.0,36.0
202205221500,92.0,10.0,22.0,7.0,35.0
202205221800,67.0,34.0,135.0,14.0,34.0
202205222100,60.0,15.0,32.0,28.0,51.0
202205230000,37.0,12.0,191.0,72.0,54.0
202205230300,46.0,8.0,44.0,26.0,61.0
202205230600,-63.0,13.0,49.0,15.0,50.0
202205230900,-80.0,20.0,26.0,34.0,57.0
202205231200,41.0,26.0,99.0,26.0,31.0
202205231500,129.0,20.0,71.0,20.0,37.0
202205231800,32.0,17.0,66.0,32.0,36.0
202205232100,64.0,22.0,72.0,58.0,81.0
202205240000,51.0,28.0,72.0,87.0,68.0
202205240300,64.0,17.0,66.0,148.0,20.0
202205240600,0.0,11.0,67.0,42.0,20.0
202205240900,0.0,13.0,33.0,38.0,37.0
202205241200,24.0,34.0,66.0,49.0,26.0
202205241500,59.0,27.0,76.0,49.0,41.0
202205241800,42.0,35.0,64.0,60.0,32.0
202205242100,57.0,46.0,-3.0,94.0,50.0
202205250000,47.0,23.0,16.0,88.0,6.0
202205250300,55.0,15.0,5.0,20.0,14.0
202205250600,50.0,7.0,20.0,17.0,48.0
202205250900,20.0,19.0,16.0,6.0,30.0
202205251200,58.0,17.0,38.0,17.0,5.0
202205251500,29.0,15.0,33.0,41.0,15.0
202205251800,10.0,46.0,47.0,26.0,17.0
202205252100,0.0,39.0,63.0,31.0,16.0
202205260000,3.0,52.0,17.0,24.0,18.0
202205260300,15.0,30.0,2.0,18.0,7.0
202205260600,5.0,12.0,36.0,15.0,16.0
202205260900,40.0,13.0,2.0,13.0,17.0
202205261200,43.0,28.0,36.0,17.0,18.0
202205261500,119.0,11.0,47.0,10.0,11.0
202205261800,61.0,12.0,39.0,25.0,24.0
202205262100,45.0,8.0,12.0,30.0,31.0
202205270000,34.0,6.0,28.0,27.0,14.0
202205270300,37.0,12.0,24.0,12.0,18.0
202205270600,19.0,13.0,49.0,5.0,8.0
202205270900,34.0,18.0,49.0,11.0,3.0
202205271200,33.0,22.0,34.0,41.0,29.0
202205271500,38.0,31.0,63.0,12.0,15.0
202205271800,47.0,12.0,31.0,16.0,27.0
202205272100,46.0,14.0,2.0,19.0,43.0
202205280000,76.0,5.0,50.0,27.0,8.0
202205280300,32.0,5.0,42.0,22.0,44.0
202205280600,21.0,6.0,59.0,15.0,24.0
202205280900,-18.0,37.0,65.0,3.0,33.0
202205281200,4.0,25.0,32.0,17.0,33.0
202205281500,0.0,22.0,18.0,31.0,35.0
202205281800,9.0,13.0,65.0,23.0,21.0
202205282100,28.0,24.0,5.0,28.0,35.0
202205290000,21.0,7.0,48.0,48.0,51.0
202205290300,15.0,27.0,45.0,82.0,67.0
202205290600,2.0,12.0,26.0,25.0,65.0
202205290900,262.0,29.0,18.0,16.0,68.0
202205291200,49.0,36.0,18.0,46.0,40.0
202205291500,60.0,27.0,19.0,16.0,41.0
202205291800,54.0,28.0,36.0,9.0,14.0
202205292100,68.0,32.0,34.0,21.0,28.0
202205300000,76.0,15.0,30.0,25.0,143.0
202205300300,15.0,17.0,20.0,19.0,10.0
202205300600,17.0,12.0,11.0,17.0,6.0
202205300900,24.0,23.0,52.0,17.0,13.0
202205301200,63.0,17.0,10.0,51.0,9.0
202205301500,25.0,22.0,21.0,37.0,12.0
202205301800,22.0,18.0,20.0,6.0,14.0
202205302100,37.0,26.0,20.0,36.0,19.0
202205310000,80.0,31.0,32.0,25.0,28.0
202205310300,27.0,46.0,15.0,24.0,15.0
202205310600,8.0,52.0,24.0,9.0,6.0
202205310900,24.0,63.0,1.0,5.0,17.0
202205311200,49.0,40.0,28.0,23.0,21.0
202205311500,-9.0,42.0,17.0,7.0,27.0
202205312100,37.0,50.0,32.0,10.0,43.0
202206010000,53.0,69.0,61.0,15.0,52.0
202206010300,31.0,61.0,38.0,17.0,33.0
202206010600,0.0,113.0,40.0,16.0,13.0
202206010900,12.0,10.0,36.0,5.0,15.0
202206011200,35.0,31.0,38.0,6.0,15.0
202206011500,45.0,21.0,47.0,41.0,23.0
202206011800,52.0,13.0,36.0,19.0,20.0
202206020000,23.0,11.0,10.0,45.0,27.0
202206020300,22.0,9.0,18.0,24.0,21.0
