TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,IX,PM10
202211041600,146.0,32.0,3.0,1015.7,1023.1,10.7,,24.0,3.1,-,6.0,0.0,Ci,2000.0,16.7,3.0,2.0,0.0
202211041700,146.0,34.0,2.9,1015.8,1023.2,9.4,-8.2,28.0,3.3,-,3.0,0.0,Ci,2000.0,13.6,3.0,2.0,13.0
202211041800,146.0,34.0,2.4,1016.1,1023.5,8.0,-6.1,36.0,3.9,-,3.0,0.0,Ci,2000.0,10.8,3.0,2.0,20.0
202211041900,146.0,34.0,2.1,1017.1,1024.6,6.5,-5.2,43.0,4.2,-,0.0,0.0,-,2000.0,8.9,3.0,,35.0
202211042000,146.0,34.0,1.9,1017.7,1025.2,6.1,-4.6,46.0,4.3,-,6.0,4.0,-,2000.0,7.9,3.0,,30.0
202211042100,146.0,36.0,0.5,1017.7,1025.2,6.0,-5.0,45.0,4.2,-,7.0,0.0,Ci,2000.0,7.5,3.0,2.0,27.0
202211042200,146.0,0.0,0.0,1017.9,1025.4,6.5,-5.5,42.0,4.1,-,3.0,3.0,-,2000.0,6.7,3.0,,20.0
202211042300,146.0,20.0,0.5,1018.2,1025.7,5.8,-3.5,51.0,4.7,-,2.0,0.0,-,2000.0,6.0,3.0,,27.0
202211050000,146.0,11.0,1.1,1018.1,1025.6,4.5,-3.5,56.0,4.7,-,0.0,0.0,-,2000.0,5.5,3.0,2.0,25.0
202211050100,146.0,9.0,0.8,1018.1,1025.7,3.5,-3.3,61.0,4.8,-,0.0,0.0,-,2000.0,5.0,3.0,,18.0
202211050200,146.0,11.0,1.2,1018.4,1026.0,3.6,-3.2,61.0,4.8,-,0.0,0.0,-,2000.0,4.5,3.0,,21.0
202211050300,146.0,14.0,1.0,1018.7,1026.3,3.3,-3.0,63.0,4.9,-,0.0,0.0,-,2000.0,4.1,3.0,2.0,15.0
202211050400,146.0,18.0,1.3,1018.5,1026.1,2.5,-2.4,70.0,5.1,-,0.0,0.0,-,2000.0,3.6,3.0,2.0,30.0
202211050500,146.0,14.0,1.3,1018.6,1026.2,1.6,-2.7,73.0,5.0,-,0.0,0.0,-,2000.0,3.3,3.0,2.0,20.0
202211050600,146.0,11.0,1.6,1018.9,1026.6,1.4,-3.8,68.0,4.6,-,0.0,0.0,-,2000.0,3.0,3.0,2.0,14.0
202211050700,146.0,14.0,1.9,1019.0,1026.7,1.0,-4.8,65.0,4.3,-,0.0,0.0,-,2000.0,2.8,3.0,2.0,18.0
202211050800,146.0,14.0,1.7,1019.5,1027.1,2.8,-4.8,57.0,4.3,-,0.0,0.0,-,2000.0,3.2,3.0,2.0,10.0
202211050900,146.0,14.0,1.0,1020.0,1027.5,5.9,-4.8,46.0,4.3,-,0.0,0.0,-,2000.0,5.9,3.0,2.0,3.0
202211051000,146.0,11.0,0.8,1019.8,1027.2,8.9,-6.5,33.0,3.8,-,0.0,0.0,-,2000.0,10.5,3.0,2.0,4.0
202211051100,146.0,34.0,1.7,1019.6,1027.0,11.1,-2.7,38.0,5.0,-,0.0,0.0,-,2000.0,14.8,3.0,2.0,4.0
202211051200,146.0,34.0,2.4,1019.0,1026.3,12.3,-0.5,41.0,5.9,-,0.0,0.0,-,2000.0,18.3,3.0,2.0,13.0
202211051300,146.0,36.0,2.2,1018.0,1025.3,12.6,-0.3,41.0,6.0,-,0.0,0.0,-,2000.0,20.9,3.0,2.0,3.0
202211051400,146.0,29.0,2.5,1017.4,1024.7,12.8,-1.1,38.0,5.6,-,0.0,0.0,-,2000.0,20.9,3.0,2.0,10.0
202211051500,146.0,34.0,2.0,1017.1,1024.4,13.0,-1.0,38.0,5.7,-,0.0,0.0,-,2000.0,20.4,3.0,2.0,7.0
202211051600,146.0,32.0,1.5,1017.3,1024.6,13.1,-1.2,37.0,5.6,-,0.0,0.0,-,2000.0,18.1,3.0,2.0,2.0
202211051700,146.0,27.0,1.4,1017.3,1024.6,12.4,-0.8,40.0,5.8,-,0.0,0.0,-,2000.0,14.8,3.0,2.0,25.0
202211051800,146.0,27.0,2.9,1017.6,1025.0,10.4,2.2,57.0,7.2,-,0.0,0.0,-,2000.0,11.8,3.0,2.0,34.0
202211051900,146.0,27.0,2.2,1018.3,1025.7,10.0,2.5,60.0,7.3,-,0.0,0.0,-,2000.0,10.4,3.0,,31.0
202211052000,146.0,20.0,0.5,1018.6,1026.0,9.5,2.3,61.0,7.2,-,0.0,0.0,-,2000.0,9.2,3.0,,31.0
202211052100,146.0,0.0,0.4,1018.6,1026.0,8.3,2.3,66.0,7.2,-,0.0,0.0,-,2000.0,8.3,3.0,2.0,32.0
202211052200,146.0,11.0,1.6,1018.7,1026.2,6.5,1.4,70.0,6.8,-,0.0,0.0,-,1767.0,7.5,3.0,,54.0
202211052300,146.0,14.0,1.3,1018.9,1026.4,5.7,1.4,74.0,6.8,-,0.0,0.0,-,1989.0,6.8,3.0,,46.0
202211060000,146.0,11.0,1.2,1018.7,1026.3,5.1,1.3,77.0,6.7,-,0.0,0.0,-,2000.0,6.2,3.0,2.0,36.0
202211060100,146.0,11.0,1.5,1018.5,1026.0,4.6,1.4,80.0,6.8,-,0.0,0.0,-,2000.0,5.7,3.0,,29.0
202211060200,146.0,14.0,1.4,1018.6,1026.2,4.0,1.0,81.0,6.6,-,0.0,0.0,-,2000.0,5.4,3.0,,23.0
202211060300,146.0,11.0,1.1,1018.6,1026.2,4.3,1.1,80.0,6.6,-,5.0,5.0,Sc,2000.0,5.2,3.0,2.0,24.0
202211060400,146.0,14.0,0.6,1018.2,1025.8,4.3,0.6,77.0,6.4,-,3.0,3.0,Sc,2000.0,5.4,3.0,2.0,18.0
202211060500,146.0,14.0,1.9,1018.3,1025.9,3.7,0.5,80.0,6.3,-,0.0,0.0,-,2000.0,5.3,3.0,2.0,19.0
202211060600,146.0,11.0,1.6,1018.3,1025.9,3.6,0.4,80.0,6.3,-,0.0,0.0,-,2000.0,4.8,3.0,2.0,24.0
202211060700,146.0,14.0,1.4,1018.6,1026.2,3.2,0.4,82.0,6.3,-,0.0,0.0,-,1997.0,4.5,3.0,2.0,21.0
202211060800,146.0,11.0,1.5,1019.0,1026.6,5.3,0.6,72.0,6.4,-,3.0,3.0,Sc,2000.0,5.4,3.0,2.0,20.0
202211060900,146.0,14.0,1.7,1019.4,1026.8,8.3,1.2,61.0,6.7,-,0.0,0.0,-,2000.0,7.9,3.0,2.0,8.0
202211061000,146.0,23.0,0.8,1019.3,1026.7,11.5,2.2,53.0,7.2,-,0.0,0.0,-,2000.0,12.0,3.0,2.0,23.0
202211061100,146.0,14.0,0.9,1019.0,1026.3,14.0,4.2,52.0,8.2,-,0.0,0.0,-,2000.0,16.1,3.0,2.0,5.0
202211061200,146.0,32.0,1.6,1018.5,1025.8,14.0,3.7,50.0,8.0,-,4.0,4.0,Sc,2000.0,18.3,3.0,2.0,9.0
202211061300,146.0,29.0,1.2,1017.5,1024.7,15.6,3.6,45.0,7.9,-,4.0,4.0,Sc,2000.0,20.7,3.0,2.0,19.0
202211061400,146.0,29.0,2.2,1016.9,1024.2,15.3,3.1,44.0,7.6,-,4.0,4.0,Sc,1988.0,19.2,3.0,2.0,20.0
202211061500,146.0,34.0,2.4,1016.6,1023.9,15.0,2.8,44.0,7.5,-,4.0,4.0,Sc,2000.0,19.3,3.0,2.0,23.0
202211061600,146.0,27.0,1.3,1016.1,1023.3,14.6,2.7,45.0,7.4,-,3.0,3.0,Sc,2000.0,17.3,3.0,2.0,28.0
202211061700,146.0,32.0,0.9,1015.6,1022.8,14.2,3.0,47.0,7.6,-,0.0,0.0,-,2000.0,14.8,3.0,2.0,25.0
202211061800,146.0,27.0,2.2,1015.9,1023.2,12.4,4.3,58.0,8.3,-,0.0,0.0,-,1117.0,12.3,3.0,2.0,45.0
202211061900,146.0,25.0,1.0,1016.4,1023.7,11.7,4.4,61.0,8.4,-,0.0,0.0,-,1480.0,10.9,3.0,,75.0
202211062000,146.0,11.0,0.8,1016.5,1023.9,10.8,4.2,64.0,8.2,-,6.0,0.0,-,1423.0,9.9,3.0,,47.0
202211062100,146.0,11.0,1.0,1016.4,1023.8,9.4,3.9,69.0,8.1,-,5.0,0.0,Ci,1359.0,9.2,3.0,2.0,47.0
202211062200,146.0,11.0,0.7,1017.1,1024.5,8.9,3.9,71.0,8.1,-,5.0,5.0,-,1323.0,8.8,3.0,,46.0
202211062300,146.0,11.0,1.4,1017.6,1025.0,8.0,3.6,74.0,7.9,-,6.0,6.0,-,1295.0,8.2,3.0,,49.0
202211070000,146.0,14.0,1.1,1017.5,1025.0,7.1,3.5,78.0,7.8,-,2.0,0.0,Ci,1168.0,7.5,3.0,2.0,46.0
202211070100,146.0,14.0,1.7,1017.1,1024.6,6.2,3.3,82.0,7.7,-,0.0,0.0,-,1005.0,7.0,3.0,,46.0
202211070200,146.0,0.0,0.3,1016.8,1024.3,6.2,3.5,83.0,7.8,19,0.0,0.0,-,1001.0,6.5,3.0,2.0,43.0
202211070300,146.0,2.0,0.5,1016.8,1024.3,5.8,3.1,83.0,7.6,19,0.0,0.0,-,864.0,6.1,3.0,1.0,47.0
202211070400,146.0,14.0,1.7,1016.5,1024.0,5.3,3.1,86.0,7.6,19,2.0,0.0,Ci,823.0,5.8,3.0,1.0,58.0
202211070500,146.0,14.0,1.5,1016.4,1023.9,5.4,3.2,86.0,7.7,19,3.0,3.0,Ac,815.0,6.2,3.0,1.0,36.0
202211070600,146.0,11.0,1.7,1016.5,1024.0,5.3,2.9,85.0,7.5,19,0.0,0.0,-,911.0,5.6,3.0,1.0,42.0
202211070700,146.0,11.0,1.4,1016.6,1024.1,5.2,2.5,83.0,7.3,19,0.0,0.0,-,1013.0,5.3,3.0,2.0,40.0
202211070800,146.0,9.0,0.6,1017.1,1024.6,6.3,2.7,78.0,7.4,-,1.0,0.0,Ci,1052.0,5.9,3.0,2.0,34.0
202211070900,146.0,11.0,0.9,1017.5,1024.9,8.2,3.0,70.0,7.6,-,0.0,0.0,-,1271.0,8.3,3.0,2.0,22.0
202211071000,146.0,0.0,0.3,1017.6,1025.0,11.4,3.1,57.0,7.6,-,0.0,0.0,-,1510.0,12.3,3.0,2.0,38.0
202211071100,146.0,34.0,1.4,1017.4,1024.7,12.5,4.6,59.0,8.5,-,2.0,0.0,Ci,1174.0,15.6,3.0,2.0,34.0
202211071200,146.0,23.0,0.7,1016.3,1023.5,15.6,3.6,45.0,7.9,-,1.0,0.0,Ci,1889.0,19.1,3.0,2.0,40.0
202211071300,146.0,27.0,1.5,1015.1,1022.3,16.5,2.4,39.0,7.3,-,0.0,0.0,-,2000.0,21.3,3.0,2.0,14.0
202211071400,146.0,36.0,0.6,1014.0,1021.1,17.9,0.5,31.0,6.3,-,0.0,0.0,-,2000.0,22.2,3.0,2.0,14.0
202211071500,146.0,32.0,1.0,1013.9,1021.0,18.2,0.3,30.0,6.2,-,0.0,0.0,-,2000.0,21.5,3.0,2.0,16.0
202211071600,146.0,29.0,1.9,1014.3,1021.4,17.4,-0.3,30.0,6.0,-,0.0,0.0,-,2000.0,19.1,3.0,2.0,23.0
202211071700,146.0,29.0,1.7,1014.5,1021.7,15.9,0.8,36.0,6.5,-,0.0,0.0,-,2000.0,15.9,3.0,2.0,50.0
202211071800,146.0,27.0,2.2,1015.3,1022.6,13.4,3.4,51.0,7.8,-,1.0,0.0,Ci,1936.0,13.3,3.0,2.0,62.0
202211071900,146.0,25.0,1.1,1016.0,1023.3,12.4,4.1,57.0,8.2,-,0.0,0.0,-,1735.0,11.9,3.0,2.0,62.0
202211072000,146.0,20.0,0.7,1016.3,1023.6,12.3,3.7,56.0,8.0,-,6.0,3.0,-,1903.0,11.0,3.0,2.0,51.0
202211072100,146.0,18.0,0.9,1016.6,1023.9,11.5,3.9,60.0,8.1,-,8.0,8.0,Ac,1651.0,10.7,3.0,2.0,55.0
202211072200,146.0,18.0,1.1,1017.0,1024.4,10.2,3.4,63.0,7.8,-,5.0,3.0,-,1650.0,9.6,3.0,2.0,67.0
202211072300,146.0,16.0,1.2,1017.3,1024.7,8.8,3.2,68.0,7.7,-,1.0,0.0,-,1568.0,8.8,3.0,2.0,55.0
202211080000,146.0,14.0,1.5,1017.2,1024.6,8.5,3.3,70.0,7.7,-,6.0,6.0,Sc,1554.0,8.7,3.0,2.0,51.0
202211080100,146.0,14.0,1.7,1017.0,1024.4,7.9,2.5,69.0,7.3,-,2.0,2.0,-,1637.0,8.1,3.0,2.0,46.0
202211080200,146.0,11.0,1.2,1017.3,1024.7,7.9,2.1,67.0,7.1,-,7.0,4.0,-,1824.0,7.6,3.0,2.0,44.0
202211080300,146.0,16.0,1.1,1017.1,1024.6,7.5,1.5,66.0,6.8,-,0.0,0.0,-,1920.0,7.3,3.0,2.0,33.0
202211080400,146.0,11.0,1.8,1017.1,1024.6,6.7,1.8,71.0,7.0,-,9.0,9.0,Sc,1777.0,6.9,3.0,2.0,35.0
202211080500,146.0,14.0,1.6,1017.2,1024.7,7.3,1.5,67.0,6.8,-,9.0,9.0,Sc,1996.0,8.3,3.0,2.0,36.0
202211080600,146.0,14.0,1.1,1017.4,1024.9,7.2,2.0,70.0,7.1,-,0.0,0.0,-,1991.0,7.2,3.0,2.0,27.0
202211080700,146.0,14.0,1.4,1017.7,1025.2,7.2,0.8,64.0,6.5,-,9.0,9.0,Sc,2000.0,7.5,3.0,2.0,31.0
202211080800,146.0,16.0,1.0,1018.3,1025.7,8.4,2.4,66.0,7.3,-,9.0,9.0,Sc,2000.0,8.6,3.0,2.0,24.0
202211080900,146.0,11.0,1.1,1018.8,1026.2,10.5,2.5,58.0,7.3,-,9.0,9.0,Sc,2000.0,10.7,3.0,2.0,26.0
202211081000,146.0,14.0,1.1,1019.0,1026.3,13.3,3.9,53.0,8.1,-,9.0,9.0,Ac,2000.0,13.0,3.0,2.0,31.0
202211081100,146.0,25.0,0.6,1018.9,1026.2,15.3,8.5,64.0,11.1,-,9.0,9.0,Sc,2000.0,16.6,3.0,2.0,17.0
202211081200,146.0,27.0,1.4,1018.4,1025.6,16.7,7.6,55.0,10.4,-,1.0,1.0,St,1737.0,20.0,3.0,2.0,15.0
202211081300,146.0,34.0,2.2,1017.7,1024.9,17.6,7.6,52.0,10.4,-,2.0,2.0,Sc,1545.0,22.7,3.0,2.0,24.0
202211081400,146.0,32.0,1.6,1017.0,1024.2,17.1,6.8,51.0,9.9,-,2.0,2.0,Sc,1897.0,21.5,3.0,2.0,28.0
202211081500,146.0,36.0,1.6,1016.7,1023.8,18.1,5.9,45.0,9.3,-,0.0,0.0,-,1904.0,22.2,3.0,2.0,20.0
202211081600,146.0,27.0,1.7,1016.9,1024.0,17.8,5.3,44.0,8.9,-,0.0,0.0,-,1939.0,19.5,3.0,2.0,42.0
202211081700,146.0,25.0,1.5,1017.1,1024.3,16.8,5.0,46.0,8.7,-,0.0,0.0,-,2000.0,16.5,3.0,2.0,50.0
202211081800,146.0,27.0,1.2,1017.3,1024.5,14.4,8.5,68.0,11.1,-,0.0,0.0,-,1475.0,14.1,3.0,2.0,45.0
202211081900,146.0,0.0,0.1,1017.9,1025.2,13.7,9.1,74.0,11.6,-,0.0,0.0,-,1185.0,12.7,3.0,,51.0
202211082000,146.0,23.0,0.9,1018.0,1025.3,12.8,9.4,80.0,11.8,19,0.0,0.0,-,889.0,11.6,3.0,2.0,44.0
202211082100,146.0,14.0,0.9,1018.1,1025.5,11.6,8.0,79.0,10.7,19,0.0,0.0,-,879.0,10.8,3.0,1.0,58.0
202211082200,146.0,14.0,1.0,1018.5,1025.9,10.3,6.8,79.0,9.9,19,7.0,1.0,-,933.0,10.0,3.0,2.0,70.0
202211082300,146.0,14.0,1.4,1018.8,1026.2,9.6,6.8,83.0,9.9,19,9.0,2.0,-,853.0,9.3,3.0,2.0,57.0
202211090000,146.0,11.0,1.1,1018.7,1026.1,9.9,6.9,82.0,9.9,19,9.0,9.0,Sc,817.0,10.1,3.0,1.0,54.0
202211090100,146.0,14.0,1.1,1018.9,1026.3,10.2,7.2,82.0,10.2,19,9.0,9.0,-,808.0,10.8,3.0,2.0,46.0
202211090200,146.0,16.0,0.8,1019.3,1026.7,10.3,7.8,85.0,10.6,19,9.0,9.0,-,615.0,11.1,3.0,2.0,47.0
202211090300,146.0,0.0,0.3,1019.0,1026.4,10.2,7.4,83.0,10.3,19,9.0,9.0,Sc,583.0,10.8,3.0,1.0,46.0
202211090400,146.0,14.0,1.0,1018.7,1026.1,10.1,7.5,84.0,10.4,19,9.0,9.0,Sc,430.0,10.4,3.0,1.0,60.0
202211090500,146.0,11.0,0.8,1019.0,1026.4,9.8,7.3,85.0,10.2,19,9.0,9.0,Sc,176.0,10.1,3.0,1.0,64.0
202211090600,146.0,16.0,0.8,1019.4,1026.8,9.5,7.2,86.0,10.2,19,9.0,9.0,Sc,235.0,10.1,3.0,1.0,64.0
202211090700,146.0,9.0,0.5,1019.7,1027.1,9.2,7.0,86.0,10.0,19,9.0,9.0,Sc,203.0,10.2,3.0,1.0,65.0
202211090800,146.0,5.0,1.8,1019.8,1027.2,9.0,6.9,87.0,9.9,19,9.0,9.0,Sc,232.0,10.8,3.0,1.0,62.0
202211090900,146.0,2.0,0.9,1020.0,1027.4,10.0,7.2,83.0,10.2,19,9.0,9.0,Sc,311.0,12.3,3.0,1.0,61.0
202211091000,146.0,7.0,0.6,1019.9,1027.3,11.7,6.6,71.0,9.7,19,0.0,0.0,-,331.0,14.7,3.0,1.0,54.0
202211091100,146.0,23.0,1.2,1019.4,1026.7,13.1,5.7,61.0,9.2,4019,0.0,0.0,-,814.0,17.7,3.0,1.0,43.0
202211091200,146.0,29.0,1.4,1018.8,1026.1,15.4,6.6,56.0,9.7,40,0.0,0.0,-,708.0,20.6,3.0,1.0,49.0
202211091300,146.0,32.0,0.7,1018.1,1025.3,16.7,2.2,38.0,7.2,40,4.0,0.0,Ci,1753.0,22.6,3.0,2.0,41.0
202211091400,146.0,29.0,1.4,1017.3,1024.5,17.0,4.6,44.0,8.5,-,3.0,0.0,Ci,1060.0,22.4,3.0,2.0,30.0
202211091500,146.0,32.0,1.5,1016.9,1024.1,17.3,3.1,39.0,7.6,-,7.0,0.0,Ci,1325.0,21.3,3.0,2.0,43.0
202211091600,146.0,32.0,1.1,1016.9,1024.1,16.9,3.1,40.0,7.6,-,8.0,0.0,Ci,1465.0,19.2,3.0,2.0,66.0
202211091700,146.0,34.0,1.6,1017.0,1024.2,15.6,3.3,44.0,7.7,-,7.0,0.0,Ci,1683.0,16.6,3.0,2.0,55.0
202211091800,146.0,34.0,1.3,1017.4,1024.7,14.4,4.3,51.0,8.3,-,8.0,0.0,Ci,1060.0,14.3,3.0,2.0,65.0
202211091900,146.0,36.0,0.7,1017.9,1025.2,14.0,4.5,53.0,8.4,40,4.0,0.0,-,859.0,12.8,3.0,2.0,73.0
202211092000,146.0,11.0,1.2,1018.0,1025.3,12.6,4.2,57.0,8.2,40,7.0,0.0,-,1075.0,11.7,3.0,2.0,73.0
202211092100,146.0,14.0,1.2,1018.1,1025.5,11.4,4.1,61.0,8.2,-,6.0,0.0,Ci,1005.0,10.8,3.0,2.0,71.0
202211092200,146.0,14.0,1.2,1018.1,1025.5,10.3,3.9,65.0,8.1,-,7.0,0.0,-,1036.0,10.0,3.0,,74.0
202211092300,146.0,14.0,1.4,1017.9,1025.3,9.3,3.6,68.0,7.9,40,7.0,0.0,-,982.0,9.4,3.0,2.0,63.0
202211100000,146.0,14.0,1.4,1017.6,1025.0,9.1,3.7,69.0,8.0,40,7.0,0.0,Ci,884.0,9.1,3.0,1.0,57.0
202211100100,146.0,14.0,1.4,1017.7,1025.1,8.9,3.7,70.0,8.0,40,6.0,4.0,-,862.0,8.7,3.0,2.0,57.0
202211100200,146.0,14.0,1.4,1017.3,1024.7,8.6,3.6,71.0,7.9,40,7.0,7.0,-,839.0,8.4,3.0,2.0,55.0
202211100300,146.0,9.0,1.6,1017.0,1024.4,8.3,3.3,71.0,7.7,40,2.0,0.0,Ci,868.0,7.9,3.0,1.0,56.0
202211100400,146.0,11.0,0.6,1016.9,1024.3,7.9,3.5,74.0,7.8,40,3.0,0.0,Ci,805.0,7.6,3.0,1.0,52.0
202211100500,146.0,14.0,1.1,1016.8,1024.2,7.8,2.8,71.0,7.5,40,4.0,0.0,Ci,858.0,7.4,3.0,1.0,51.0
202211100600,146.0,11.0,1.4,1017.1,1024.6,7.6,2.8,72.0,7.5,40,0.0,0.0,-,863.0,6.9,3.0,1.0,55.0
202211100700,146.0,14.0,1.6,1017.1,1024.6,7.0,2.6,74.0,7.4,40,0.0,0.0,-,863.0,6.6,3.0,1.0,50.0
202211100800,146.0,11.0,0.8,1017.8,1025.2,8.4,2.4,66.0,7.3,40,0.0,0.0,-,1019.0,7.1,3.0,2.0,50.0
202211100900,146.0,0.0,0.4,1018.2,1025.6,11.2,3.2,58.0,7.7,-,0.0,0.0,-,1106.0,9.4,3.0,2.0,41.0
202211101000,146.0,0.0,0.3,1018.0,1025.3,14.3,2.8,46.0,7.5,-,0.0,0.0,-,1571.0,13.4,3.0,2.0,47.0
202211101100,146.0,0.0,0.3,1017.8,1025.0,17.5,3.0,38.0,7.6,-,0.0,0.0,-,1373.0,17.2,3.0,2.0,35.0
202211101200,146.0,32.0,1.2,1017.1,1024.2,18.3,2.1,34.0,7.1,-,0.0,0.0,-,1510.0,20.5,3.0,2.0,39.0
202211101300,146.0,29.0,1.2,1016.2,1023.3,19.7,2.0,31.0,7.1,-,0.0,0.0,-,1313.0,22.7,3.0,2.0,41.0
202211101400,146.0,34.0,1.2,1015.4,1022.5,20.1,3.7,34.0,8.0,-,0.0,0.0,-,1141.0,23.5,3.0,2.0,39.0
202211101500,146.0,29.0,1.8,1015.2,1022.3,20.8,3.9,33.0,8.1,-,0.0,0.0,-,1602.0,22.5,3.0,2.0,53.0
202211101600,146.0,32.0,2.2,1015.6,1022.7,20.1,4.5,36.0,8.4,-,0.0,0.0,-,1708.0,20.6,3.0,2.0,46.0
202211101700,146.0,32.0,1.6,1015.9,1023.0,18.6,4.7,40.0,8.5,-,0.0,0.0,-,2000.0,17.5,3.0,2.0,61.0
202211101800,146.0,32.0,1.5,1016.4,1023.6,16.8,5.4,47.0,9.0,-,1.0,0.0,Ci,1152.0,14.9,3.0,2.0,64.0
202211101900,146.0,34.0,0.9,1016.8,1024.0,16.2,6.0,51.0,9.3,40,8.0,6.0,-,841.0,13.5,3.0,2.0,77.0
202211102000,146.0,18.0,0.7,1017.0,1024.3,15.1,6.1,55.0,9.4,40,8.0,8.0,-,926.0,12.9,3.0,2.0,90.0
202211102100,146.0,11.0,0.8,1017.3,1024.6,14.0,5.8,58.0,9.2,40,4.0,0.0,Ci,983.0,12.1,3.0,1.0,84.0
202211102200,146.0,11.0,1.0,1017.7,1025.0,13.4,5.2,58.0,8.8,40,6.0,6.0,-,1142.0,11.3,3.0,2.0,80.0
202211102300,146.0,14.0,1.4,1017.9,1025.2,12.0,5.1,63.0,8.8,-,6.0,6.0,-,1209.0,10.8,3.0,,74.0
202211110000,146.0,11.0,1.0,1017.8,1025.2,11.5,4.9,64.0,8.7,-,2.0,0.0,Ci,1213.0,10.1,3.0,2.0,59.0
202211110100,146.0,14.0,1.6,1017.5,1024.9,10.7,4.8,67.0,8.6,-,0.0,0.0,-,1262.0,9.5,3.0,,52.0
202211110200,146.0,0.0,0.3,1017.8,1025.2,10.3,4.6,68.0,8.5,-,0.0,0.0,-,1238.0,9.2,3.0,,47.0
202211110300,146.0,14.0,1.4,1017.6,1025.0,10.0,4.7,70.0,8.5,-,0.0,0.0,-,1159.0,8.9,3.0,2.0,49.0
202211110400,146.0,14.0,1.1,1017.6,1025.0,10.2,4.5,68.0,8.4,-,1.0,1.0,Ac,1275.0,8.6,3.0,2.0,50.0
202211110500,146.0,14.0,1.7,1017.8,1025.2,9.4,4.1,70.0,8.2,-,2.0,2.0,Ac,1316.0,8.5,3.0,2.0,42.0
202211110600,146.0,14.0,0.8,1018.0,1025.4,9.9,4.4,69.0,8.4,-,2.0,2.0,Ac,1253.0,8.3,3.0,2.0,39.0
202211110700,146.0,11.0,1.4,1018.2,1025.6,9.8,4.1,68.0,8.2,-,0.0,0.0,-,1279.0,8.1,3.0,2.0,45.0
202211110800,146.0,11.0,1.0,1018.8,1026.2,10.6,4.5,66.0,8.4,-,8.0,8.0,Ac,1208.0,8.9,3.0,2.0,43.0
202211110900,146.0,14.0,1.0,1019.2,1026.5,13.7,5.3,57.0,8.9,-,5.0,5.0,Ac,1311.0,11.0,3.0,2.0,42.0
202211111000,146.0,0.0,0.4,1019.2,1026.4,17.9,6.1,46.0,9.4,-,3.0,3.0,Sc,1388.0,14.6,3.0,2.0,45.0
202211111100,146.0,20.0,0.6,1018.8,1025.9,20.2,6.5,41.0,9.7,-,0.0,0.0,-,1739.0,18.7,3.0,2.0,27.0
202211111200,146.0,25.0,0.9,1018.1,1025.2,21.7,6.7,38.0,9.8,-,0.0,0.0,-,1787.0,21.8,3.0,2.0,30.0
202211111300,146.0,20.0,1.1,1017.3,1024.3,22.8,6.1,34.0,9.4,-,4.0,4.0,Sc,2000.0,24.2,3.0,2.0,19.0
202211111400,146.0,20.0,1.1,1016.7,1023.7,23.0,6.7,35.0,9.8,-,3.0,3.0,Sc,2000.0,24.9,3.0,2.0,13.0
202211111500,146.0,36.0,0.5,1016.2,1023.2,22.9,7.0,36.0,10.0,-,6.0,6.0,Sc,2000.0,24.2,3.0,2.0,27.0
202211111600,146.0,32.0,1.4,1016.2,1023.2,22.2,7.1,38.0,10.1,-,0.0,0.0,-,1969.0,22.2,3.0,2.0,36.0
202211111700,146.0,32.0,1.4,1016.4,1023.5,20.8,7.4,42.0,10.3,-,0.0,0.0,-,2000.0,19.1,3.0,2.0,50.0
202211111800,146.0,34.0,1.3,1016.6,1023.7,19.6,7.3,45.0,10.2,-,4.0,4.0,Sc,1401.0,16.6,3.0,2.0,56.0
202211111900,146.0,0.0,0.3,1016.9,1024.0,19.1,7.1,46.0,10.1,-,3.0,3.0,-,1247.0,15.7,3.0,,68.0
202211112000,146.0,16.0,1.1,1017.0,1024.2,17.2,8.0,55.0,10.7,-,3.0,1.0,-,1267.0,14.4,3.0,,82.0
202211112100,146.0,14.0,1.0,1017.0,1024.2,16.2,8.1,59.0,10.8,-,0.0,0.0,-,1201.0,13.5,3.0,2.0,67.0
202211112200,146.0,16.0,0.5,1017.0,1024.2,15.8,8.2,61.0,10.9,-,0.0,0.0,-,1318.0,12.9,3.0,,77.0
202211112300,146.0,14.0,1.2,1016.7,1023.9,14.8,8.5,66.0,11.1,-,0.0,0.0,-,1496.0,12.3,3.0,,62.0
202211120000,146.0,14.0,1.7,1016.5,1023.8,14.1,8.4,69.0,11.0,-,0.0,0.0,-,1347.0,11.9,3.0,2.0,50.0
202211120100,146.0,11.0,0.8,1016.4,1023.7,13.9,8.5,70.0,11.1,-,0.0,0.0,-,1201.0,11.6,3.0,,46.0
202211120200,146.0,14.0,1.6,1016.0,1023.3,13.5,8.7,73.0,11.2,-,4.0,0.0,-,1064.0,11.2,3.0,,48.0
202211120300,146.0,11.0,1.1,1015.3,1022.6,13.2,8.6,74.0,11.2,40,0.0,0.0,-,971.0,11.0,3.0,1.0,42.0
202211120400,146.0,11.0,1.2,1014.8,1022.1,13.4,8.4,72.0,11.0,40,0.0,0.0,-,1083.0,10.7,3.0,2.0,44.0
202211120500,146.0,11.0,1.5,1014.5,1021.8,13.7,8.7,72.0,11.2,-,0.0,0.0,-,1064.0,10.6,3.0,2.0,45.0
